Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos,cluster
453,Nicolò Cambiaghi,it ITA,FW,Bologna,it Serie A,23.0,2000.0,18,4,620,6.9,1,3,4,1,0,0,0,0,0.8,0.8,1.9,2.7,45,25,63,0.58,0.39,453,it ITA,FW,it Serie A,23.0,2000.0,6.9,1,14,4,28.6,2.03,0.58,0.07,0.25,17.1,0,0,0,0.8,0.8,0.06,0.2,0.2,453,it ITA,FW,it Serie A,23.0,2000.0,6.9,177,245,72.2,2543,589,3,1.9,2.2,1.1,12,9,11,6,25,453,it ITA,FW,it Serie A,23.0,2000.0,6.9,245,240,3,0,0,0,47,3,0,0,0,0,177,2,6,453,it ITA,FW,it Serie A,23.0,2000.0,6.9,30,4.36,22,0,2,2,4,0,8,1.16,453,it ITA,FW,it Serie A,23.0,2000.0,6.9,16,10,6,7,3,10,50.0,5,9,0,9,2,18,2,0,453,it ITA,FW,it Serie A,23.0,2000.0,6.9,334,1,38,106,195,36,334,25,11,44.0,8,32.0,241,1731,884,45,9,15,16,11,257,63,563,it ITA,FW,it Serie A,23.0,2000.0,18,620,34,18.1,6.9,4,69.0,1,14,25.0,1,1.61,11,7,4,0.58,0.39,10.5,5.6,4.9,0.72,453,it ITA,FW,it Serie A,23.0,2000.0,6.9,0,0,0,9,34,0,47,2,10,1,0,0,29,3,8,27.3,,,,,,,,FW,0
456,Sergio Camello,es ESP,FW,Rayo Vallecano,es La Liga,23.0,2001.0,23,14,1134,12.6,3,2,5,3,0,0,2,0,4.1,4.1,2.0,6.1,20,27,68,0.4,0.48,456,es ESP,FW,es La Liga,23.0,2001.0,12.6,3,32,9,28.1,2.54,0.71,0.09,0.33,16.3,0,0,0,4.1,4.1,0.13,-1.1,-1.1,456,es ESP,FW,es La Liga,23.0,2001.0,12.6,207,263,78.7,2869,452,2,2.0,1.1,0.0,19,12,7,0,27,456,es ESP,FW,es La Liga,23.0,2001.0,12.6,263,248,13,0,7,2,6,2,0,0,0,0,207,2,12,456,es ESP,FW,es La Liga,23.0,2001.0,12.6,38,3.02,27,0,7,2,1,1,5,0.4,456,es ESP,FW,es La Liga,23.0,2001.0,12.6,9,3,2,5,2,6,66.7,2,8,1,7,4,13,16,0,456,es ESP,FW,es La Liga,23.0,2001.0,12.6,398,17,39,173,196,46,398,23,13,56.5,8,34.8,222,1128,554,20,16,8,38,23,308,68,566,es ESP,FW,es La Liga,23.0,2001.0,23,1134,49,33.2,12.6,14,64.0,0,9,27.0,2,1.52,14,15,-1,-0.08,0.04,15.0,14.9,0.1,0.01,456,es ESP,FW,es La Liga,23.0,2001.0,12.6,2,0,0,11,10,2,6,4,3,0,0,0,32,11,26,29.7,,,,,,,,FW,0
458,Thomas Campaniello,it ITA,FW,Empoli,it Serie A,16.0,2008.0,3,0,25,0.3,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,6,0.0,1.83,458,it ITA,FW,it Serie A,16.0,2008.0,0.3,0,1,0,0.0,3.6,0.0,0.0,,10.8,0,0,0,0.5,0.5,0.51,-0.5,-0.5,458,it ITA,FW,it Serie A,16.0,2008.0,0.3,9,14,64.3,127,0,0,0.0,0.0,0.0,0,0,0,0,0,458,it ITA,FW,it Serie A,16.0,2008.0,0.3,14,13,1,0,0,0,0,0,0,0,0,0,9,0,0,458,it ITA,FW,it Serie A,16.0,2008.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,458,it ITA,FW,it Serie A,16.0,2008.0,0.3,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,458,it ITA,FW,it Serie A,16.0,2008.0,0.3,17,0,1,6,10,1,17,0,0,,0,,5,20,2,0,0,0,1,0,13,6,568,it ITA,FW,it Serie A,16.0,2008.0,3,25,8,0.7,0.3,0,,0,3,8.0,9,0.0,0,1,-1,-3.6,-2.94,0.6,0.8,-0.2,-0.77,458,it ITA,FW,it Serie A,16.0,2008.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,25.0,,,,,,,,FW,0
462,Matteo Cancellieri,it ITA,"FW,MF",Parma,it Serie A,22.0,2002.0,27,19,1424,15.8,3,0,3,3,0,0,2,1,2.7,2.7,0.7,3.4,40,24,79,0.19,0.21,462,it ITA,"FW,MF",it Serie A,22.0,2002.0,15.8,3,22,7,31.8,1.39,0.44,0.14,0.43,17.6,0,0,0,2.7,2.7,0.12,0.3,0.3,462,it ITA,"FW,MF",it Serie A,22.0,2002.0,15.8,211,313,67.4,2943,842,0,0.7,0.7,-0.7,11,16,7,5,24,462,it ITA,"FW,MF",it Serie A,22.0,2002.0,15.8,313,298,15,2,4,4,21,3,2,1,0,0,211,0,10,462,it ITA,"FW,MF",it Serie A,22.0,2002.0,15.8,27,1.71,15,2,4,1,5,0,3,0.19,462,it ITA,"FW,MF",it Serie A,22.0,2002.0,15.8,26,16,15,9,2,32,34.4,21,15,1,14,13,39,30,0,462,it ITA,"FW,MF",it Serie A,22.0,2002.0,15.8,531,20,103,210,230,40,531,70,28,40.0,33,47.1,314,2108,1025,40,20,16,34,24,348,79,572,it ITA,"FW,MF",it Serie A,22.0,2002.0,27,1424,53,41.6,15.8,19,65.0,2,8,23.0,2,1.0,17,26,-9,-0.57,-0.34,16.1,26.3,-10.2,-0.65,462,it ITA,"FW,MF",it Serie A,22.0,2002.0,15.8,2,1,0,26,41,2,21,13,16,0,0,0,55,29,28,50.9,,,,,,,,FW,0
472,Gabin Capuano,fr FRA,FW,Lens,fr Ligue 1,18.0,2006.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,472,fr FRA,FW,fr Ligue 1,18.0,2006.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,472,fr FRA,FW,fr Ligue 1,18.0,2006.0,0.1,2,2,100.0,22,6,0,0.0,0.0,0.0,0,0,0,0,0,472,fr FRA,FW,fr Ligue 1,18.0,2006.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,472,fr FRA,FW,fr Ligue 1,18.0,2006.0,0.1,1,8.18,1,0,0,0,0,0,0,0.0,472,fr FRA,FW,fr Ligue 1,18.0,2006.0,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,472,fr FRA,FW,fr Ligue 1,18.0,2006.0,0.1,4,0,0,2,2,0,4,0,0,,0,,3,21,1,0,0,0,1,0,4,1,583,fr FRA,FW,fr Ligue 1,18.0,2006.0,1,11,11,0.4,0.1,0,,0,1,11.0,0,0.0,0,0,0,0.0,-0.09,0.0,0.1,0.0,-0.4,472,fr FRA,FW,fr Ligue 1,18.0,2006.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,FW,0
473,Francesco Caputo,it ITA,FW,Empoli,it Serie A,36.0,1987.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,473,it ITA,FW,it Serie A,36.0,1987.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,473,it ITA,FW,it Serie A,36.0,1987.0,0.1,2,2,100.0,26,0,0,0.0,0.0,0.0,0,0,0,0,0,473,it ITA,FW,it Serie A,36.0,1987.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,473,it ITA,FW,it Serie A,36.0,1987.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,473,it ITA,FW,it Serie A,36.0,1987.0,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,473,it ITA,FW,it Serie A,36.0,1987.0,0.1,2,0,0,1,1,0,2,0,0,,0,,1,1,0,0,0,0,0,0,1,1,584,it ITA,FW,it Serie A,36.0,1987.0,1,6,6,0.2,0.1,0,,0,1,6.0,0,1.0,0,0,0,0.0,0.69,0.1,0.0,0.0,0.4,473,it ITA,FW,it Serie A,36.0,1987.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,FW,0
481,Irvin Cardona,fr FRA,"FW,MF",Espanyol,es La Liga,26.0,1997.0,16,5,606,6.7,1,1,2,1,0,0,1,0,1.1,1.1,0.6,1.7,14,15,43,0.3,0.25,481,fr FRA,"FW,MF",es La Liga,26.0,1997.0,6.7,1,10,3,30.0,1.49,0.45,0.1,0.33,17.3,1,0,0,1.1,1.1,0.11,-0.1,-0.1,481,fr FRA,"FW,MF",es La Liga,26.0,1997.0,6.7,100,161,62.1,1428,432,1,0.6,1.2,0.4,9,9,11,4,15,481,fr FRA,"FW,MF",es La Liga,26.0,1997.0,6.7,161,154,6,0,1,2,14,4,0,0,0,0,100,1,6,481,fr FRA,"FW,MF",es La Liga,26.0,1997.0,6.7,20,2.97,16,1,0,2,1,0,3,0.45,481,fr FRA,"FW,MF",es La Liga,26.0,1997.0,6.7,8,5,2,4,2,16,37.5,10,5,1,4,4,12,10,0,481,fr FRA,"FW,MF",es La Liga,26.0,1997.0,6.7,246,7,27,98,123,23,246,13,3,23.1,8,61.5,114,874,460,14,14,6,22,4,167,43,593,fr FRA,"FW,MF",es La Liga,26.0,1997.0,16,606,38,17.7,6.7,5,68.0,0,11,24.0,2,0.94,7,5,2,0.3,0.71,7.0,6.0,1.0,0.15,481,fr FRA,"FW,MF",es La Liga,26.0,1997.0,6.7,1,0,0,8,8,5,14,4,5,0,0,0,19,8,11,42.1,,,,,,,,FW,0
482,Irvin Cardona,fr FRA,FW,Saint-Étienne,fr Ligue 1,26.0,1997.0,15,13,1063,11.8,5,3,8,5,0,1,2,0,4.5,3.7,1.4,5.0,30,32,135,0.68,0.54,482,fr FRA,FW,fr Ligue 1,26.0,1997.0,11.8,5,23,10,43.5,1.95,0.85,0.22,0.5,14.7,0,0,1,4.5,3.7,0.18,0.5,1.3,482,fr FRA,FW,fr Ligue 1,26.0,1997.0,11.8,255,381,66.9,3519,853,3,1.4,1.6,1.6,15,11,16,3,32,482,fr FRA,FW,fr Ligue 1,26.0,1997.0,11.8,381,369,8,3,3,0,31,5,0,0,0,0,255,4,13,482,fr FRA,FW,fr Ligue 1,26.0,1997.0,11.8,25,2.31,20,0,1,4,0,0,3,0.28,482,fr FRA,FW,fr Ligue 1,26.0,1997.0,11.8,6,5,3,3,0,14,14.3,12,16,3,13,4,10,6,2,482,fr FRA,FW,fr Ligue 1,26.0,1997.0,11.8,497,11,48,161,292,53,496,22,6,27.3,14,63.6,283,1519,693,30,21,10,38,12,395,135,594,fr FRA,FW,fr Ligue 1,26.0,1997.0,15,1063,71,34.7,11.8,13,75.0,3,2,45.0,0,0.8,21,27,-6,-0.51,0.93,14.7,28.9,-14.2,-1.31,482,fr FRA,FW,fr Ligue 1,26.0,1997.0,11.8,2,0,0,12,10,3,31,4,5,0,0,0,26,10,8,55.6,,,,,,,,FW,0
483,Marc Cardona,es ESP,"FW,DF",Las Palmas,es La Liga,29.0,1995.0,11,0,132,1.5,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,2,3,12,0.0,0.26,483,es ESP,"FW,DF",es La Liga,29.0,1995.0,1.5,0,4,0,0.0,2.73,0.0,0.0,,15.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,483,es ESP,"FW,DF",es La Liga,29.0,1995.0,1.5,38,48,79.2,542,79,0,0.0,0.1,0.0,0,4,0,0,3,483,es ESP,"FW,DF",es La Liga,29.0,1995.0,1.5,48,45,3,0,1,1,1,0,1,0,0,0,38,0,2,483,es ESP,"FW,DF",es La Liga,29.0,1995.0,1.5,4,2.73,2,0,0,2,0,0,0,0.0,483,es ESP,"FW,DF",es La Liga,29.0,1995.0,1.5,4,2,1,3,0,1,0.0,1,0,0,0,0,4,0,0,483,es ESP,"FW,DF",es La Liga,29.0,1995.0,1.5,73,0,16,34,23,6,73,7,1,14.3,6,85.7,45,151,55,2,0,0,2,4,53,12,595,es ESP,"FW,DF",es La Liga,29.0,1995.0,11,132,12,3.9,1.5,0,,0,11,12.0,21,0.64,2,4,-2,-1.36,-0.84,2.8,4.7,-1.9,-1.3,483,es ESP,"FW,DF",es La Liga,29.0,1995.0,1.5,2,0,0,2,3,0,1,0,2,0,0,0,8,0,6,0.0,,,,,,,,FW,0
494,Fabio Carvalho,pt POR,"FW,MF",Brentford,eng Premier League,21.0,2002.0,19,3,455,5.1,2,1,3,2,0,0,1,0,2.5,2.5,0.7,3.2,9,17,23,0.59,0.62,494,pt POR,"FW,MF",eng Premier League,21.0,2002.0,5.1,2,12,5,41.7,2.37,0.99,0.17,0.4,14.7,0,0,0,2.5,2.5,0.21,-0.5,-0.5,494,pt POR,"FW,MF",eng Premier League,21.0,2002.0,5.1,126,178,70.8,1755,442,1,0.7,0.6,0.3,4,11,5,1,17,494,pt POR,"FW,MF",eng Premier League,21.0,2002.0,5.1,178,163,14,4,2,0,10,1,7,3,0,0,126,1,7,494,pt POR,"FW,MF",eng Premier League,21.0,2002.0,5.1,10,1.97,7,0,1,2,0,0,1,0.2,494,pt POR,"FW,MF",eng Premier League,21.0,2002.0,5.1,13,9,4,4,5,13,46.2,7,6,1,5,3,16,2,0,494,pt POR,"FW,MF",eng Premier League,21.0,2002.0,5.1,247,4,44,91,113,22,247,14,2,14.3,10,71.4,137,698,356,9,3,0,13,8,145,23,609,pt POR,"FW,MF",eng Premier League,21.0,2002.0,19,455,24,13.3,5.1,3,81.0,0,16,13.0,6,1.47,9,14,-5,-0.99,-1.41,6.5,11.2,-4.7,-0.92,494,pt POR,"FW,MF",eng Premier League,21.0,2002.0,5.1,1,0,0,5,10,1,10,3,9,0,0,0,30,2,6,25.0,,,,,,,,FW,0
504,Josué Casimir,fr FRA,"FW,MF",Le Havre,fr Ligue 1,22.0,2001.0,27,23,1997,22.2,4,4,8,4,0,0,5,0,3.3,3.3,3.4,6.7,71,41,151,0.36,0.3,504,fr FRA,"FW,MF",fr Ligue 1,22.0,2001.0,22.2,4,27,9,33.3,1.22,0.41,0.15,0.44,15.7,0,0,0,3.3,3.3,0.12,0.7,0.7,504,fr FRA,"FW,MF",fr Ligue 1,22.0,2001.0,22.2,410,597,68.7,6606,1453,4,3.4,2.2,0.6,26,22,13,7,41,504,fr FRA,"FW,MF",fr Ligue 1,22.0,2001.0,22.2,597,543,53,6,2,3,85,33,5,2,0,0,410,1,25,504,fr FRA,"FW,MF",fr Ligue 1,22.0,2001.0,22.2,60,2.7,36,2,6,5,9,2,8,0.36,504,fr FRA,"FW,MF",fr Ligue 1,22.0,2001.0,22.2,37,26,15,15,7,18,50.0,9,19,0,19,7,44,35,1,504,fr FRA,"FW,MF",fr Ligue 1,22.0,2001.0,22.2,814,23,161,301,370,76,814,48,22,45.8,20,41.7,465,3306,1680,71,33,28,47,30,526,151,620,fr FRA,"FW,MF",fr Ligue 1,22.0,2001.0,27,1997,74,65.3,22.2,23,84.0,10,4,18.0,0,1.15,30,45,-15,-0.68,0.68,26.7,42.1,-15.4,-0.7,504,fr FRA,"FW,MF",fr Ligue 1,22.0,2001.0,22.2,5,0,0,28,46,8,85,7,26,3,0,0,83,9,23,28.1,,,,,,,,FW,4
508,Valentín Castellanos,ar ARG,FW,Lazio,it Serie A,25.0,1998.0,29,28,2384,26.5,10,3,13,8,2,3,9,1,13.4,11.3,3.6,14.9,27,66,149,0.42,0.64,508,ar ARG,FW,it Serie A,25.0,1998.0,26.5,10,105,36,34.3,3.96,1.36,0.08,0.22,16.8,3,2,3,13.4,11.3,0.11,-3.4,-3.3,508,ar ARG,FW,it Serie A,25.0,1998.0,26.5,366,541,67.7,5170,1247,3,3.6,2.6,-0.6,26,48,14,2,66,508,ar ARG,FW,it Serie A,25.0,1998.0,26.5,541,489,50,0,9,1,25,5,0,0,0,0,366,2,20,508,ar ARG,FW,it Serie A,25.0,1998.0,26.5,73,2.76,37,1,5,23,5,2,14,0.53,508,ar ARG,FW,it Serie A,25.0,1998.0,26.5,13,6,2,4,7,10,10.0,9,18,2,16,6,19,25,0,508,ar ARG,FW,it Serie A,25.0,1998.0,26.5,835,20,57,353,434,155,832,37,16,43.2,19,51.4,423,1889,848,27,22,15,55,29,618,149,627,ar ARG,FW,it Serie A,25.0,1998.0,29,2384,82,69.7,26.5,28,84.0,16,1,31.0,2,1.9,47,28,19,0.72,1.33,43.4,21.3,22.1,0.84,508,ar ARG,FW,it Serie A,25.0,1998.0,26.5,9,1,0,38,42,17,25,6,6,1,0,0,51,68,60,53.1,,,,,,,,FW,4
510,Santiago Castro,ar ARG,FW,Bologna,it Serie A,19.0,2004.0,36,27,2294,25.5,8,4,12,8,0,1,7,0,7.7,6.9,2.9,9.8,17,39,136,0.47,0.41,510,ar ARG,FW,it Serie A,19.0,2004.0,25.5,8,62,20,32.3,2.43,0.78,0.13,0.4,15.8,0,0,1,7.7,6.9,0.11,0.3,1.1,510,ar ARG,FW,it Serie A,19.0,2004.0,25.5,354,461,76.8,6386,993,4,2.9,1.5,1.1,28,23,8,0,39,510,ar ARG,FW,it Serie A,19.0,2004.0,25.5,461,401,57,1,5,9,8,9,0,0,0,0,354,3,10,510,ar ARG,FW,it Serie A,19.0,2004.0,25.5,69,2.71,45,1,6,7,8,2,11,0.43,510,ar ARG,FW,it Serie A,19.0,2004.0,25.5,18,10,4,9,5,17,35.3,11,13,2,11,3,21,20,0,510,ar ARG,FW,it Serie A,19.0,2004.0,25.5,722,23,55,312,363,101,721,43,18,41.9,22,51.2,428,1867,599,17,23,8,70,64,519,136,630,ar ARG,FW,it Serie A,19.0,2004.0,36,2294,64,67.1,25.5,27,78.0,9,9,21.0,1,1.64,37,32,5,0.2,-0.2,33.8,26.2,7.6,0.3,510,ar ARG,FW,it Serie A,19.0,2004.0,25.5,7,0,0,49,52,9,8,3,10,0,0,1,69,37,68,35.2,,,,,,,,FW,4
518,Abdoulie Ceesay,gm GAM,FW,St. Pauli,de Bundesliga,20.0,2004.0,7,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,8,0.0,0.03,518,gm GAM,FW,de Bundesliga,20.0,2004.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,518,gm GAM,FW,de Bundesliga,20.0,2004.0,0.7,8,14,57.1,70,2,0,0.0,0.0,0.0,1,0,0,0,0,518,gm GAM,FW,de Bundesliga,20.0,2004.0,0.7,14,14,0,0,1,0,0,0,0,0,0,0,8,0,0,518,gm GAM,FW,de Bundesliga,20.0,2004.0,0.7,1,1.48,1,0,0,0,0,0,0,0.0,518,gm GAM,FW,de Bundesliga,20.0,2004.0,0.7,3,3,1,1,1,3,66.7,1,2,0,2,0,3,1,0,518,gm GAM,FW,de Bundesliga,20.0,2004.0,0.7,26,0,2,13,11,2,26,0,0,,0,,12,32,3,0,0,0,4,3,18,8,640,gm GAM,FW,de Bundesliga,20.0,2004.0,7,60,9,2.0,0.7,0,,0,7,9.0,7,0.43,2,1,1,1.5,1.92,1.4,1.4,0.0,-0.01,518,gm GAM,FW,de Bundesliga,20.0,2004.0,0.7,1,0,0,2,3,0,0,0,3,0,0,0,4,0,6,0.0,,,,,,,,FW,0
521,Alberto Cerri,it ITA,FW,Como,it Serie A,28.0,1996.0,5,0,87,1.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,11,0.0,1.05,521,it ITA,FW,it Serie A,28.0,1996.0,1.0,0,4,1,25.0,4.14,1.03,0.0,0.0,11.2,0,0,0,1.0,1.0,0.25,-1.0,-1.0,521,it ITA,FW,it Serie A,28.0,1996.0,1.0,15,23,65.2,184,7,0,0.0,0.1,0.0,0,0,0,0,0,521,it ITA,FW,it Serie A,28.0,1996.0,1.0,23,22,1,0,0,0,0,0,0,0,0,0,15,0,0,521,it ITA,FW,it Serie A,28.0,1996.0,1.0,1,1.03,1,0,0,0,0,0,0,0.0,521,it ITA,FW,it Serie A,28.0,1996.0,1.0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,521,it ITA,FW,it Serie A,28.0,1996.0,1.0,36,1,4,12,21,9,36,0,0,,0,,20,54,10,0,0,1,2,3,29,11,644,it ITA,FW,it Serie A,28.0,1996.0,5,87,17,2.5,1.0,0,,0,5,17.0,8,0.2,0,4,-4,-4.14,-4.16,1.7,1.2,0.6,0.6,521,it ITA,FW,it Serie A,28.0,1996.0,1.0,0,0,0,3,1,2,0,0,0,0,0,0,3,4,4,50.0,,,,,,,,FW,0
522,Franco Cervi,ar ARG,"FW,MF",Celta Vigo,es La Liga,30.0,1994.0,7,4,273,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,14,21,0.0,0.11,522,ar ARG,"FW,MF",es La Liga,30.0,1994.0,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,522,ar ARG,"FW,MF",es La Liga,30.0,1994.0,3.0,91,132,68.9,1667,587,0,0.3,0.3,-0.3,5,12,2,0,14,522,ar ARG,"FW,MF",es La Liga,30.0,1994.0,3.0,132,108,24,4,2,0,6,18,2,1,1,0,91,0,7,522,ar ARG,"FW,MF",es La Liga,30.0,1994.0,3.0,5,1.65,5,0,0,0,0,0,0,0.0,522,ar ARG,"FW,MF",es La Liga,30.0,1994.0,3.0,8,3,2,6,0,8,37.5,5,4,0,4,8,16,7,0,522,ar ARG,"FW,MF",es La Liga,30.0,1994.0,3.0,160,4,37,78,45,1,160,2,1,50.0,1,50.0,82,404,173,3,2,0,3,2,95,21,645,ar ARG,"FW,MF",es La Liga,30.0,1994.0,7,273,39,8.0,3.0,4,60.0,0,3,11.0,25,1.43,3,6,-3,-0.99,-1.13,2.1,5.2,-3.1,-1.01,522,ar ARG,"FW,MF",es La Liga,30.0,1994.0,3.0,1,0,0,4,1,0,6,8,3,0,0,0,12,4,6,40.0,,,,,,,,FW,0
531,Gabriel Charpentier,cg CGO,FW,Parma,it Serie A,25.0,1999.0,10,0,271,3.0,1,2,3,1,0,0,1,0,1.3,1.3,0.9,2.3,6,7,16,1.0,0.75,531,cg CGO,FW,it Serie A,25.0,1999.0,3.0,1,9,4,44.4,2.99,1.33,0.11,0.25,17.6,0,0,0,1.3,1.3,0.15,-0.3,-0.3,531,cg CGO,FW,it Serie A,25.0,1999.0,3.0,33,55,60.0,508,188,2,0.9,0.3,1.1,7,3,2,0,7,531,cg CGO,FW,it Serie A,25.0,1999.0,3.0,55,51,4,0,1,0,2,2,0,0,0,0,33,0,4,531,cg CGO,FW,it Serie A,25.0,1999.0,3.0,11,3.64,8,0,0,0,2,1,3,0.99,531,cg CGO,FW,it Serie A,25.0,1999.0,3.0,4,3,2,1,1,4,75.0,1,3,0,3,0,4,9,0,531,cg CGO,FW,it Serie A,25.0,1999.0,3.0,111,7,22,35,58,12,111,6,2,33.3,3,50.0,55,337,138,6,4,2,16,4,64,16,654,cg CGO,FW,it Serie A,25.0,1999.0,10,271,27,7.9,3.0,0,,0,10,27.0,0,1.0,5,6,-1,-0.33,0.04,5.9,5.8,0.1,0.04,531,cg CGO,FW,it Serie A,25.0,1999.0,3.0,1,0,0,13,10,0,2,0,3,1,0,0,12,9,14,39.1,,,,,,,,FW,0
537,Walid Cheddira,ma MAR,FW,Napoli,it Serie A,26.0,1998.0,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.2,537,ma MAR,FW,it Serie A,26.0,1998.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,537,ma MAR,FW,it Serie A,26.0,1998.0,0.1,2,3,66.7,28,14,0,0.0,0.0,0.0,1,1,0,0,1,537,ma MAR,FW,it Serie A,26.0,1998.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,537,ma MAR,FW,it Serie A,26.0,1998.0,0.1,1,7.5,1,0,0,0,0,0,0,0.0,537,ma MAR,FW,it Serie A,26.0,1998.0,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,537,ma MAR,FW,it Serie A,26.0,1998.0,0.1,3,0,0,1,2,0,3,0,0,,0,,1,3,0,0,0,0,0,0,2,1,660,ma MAR,FW,it Serie A,26.0,1998.0,1,12,12,0.4,0.1,0,,0,1,12.0,1,0.0,0,1,-1,-7.5,-8.37,0.1,0.9,-0.8,-5.77,537,ma MAR,FW,it Serie A,26.0,1998.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,FW,0
